1001,user-800c,session-a6f52c,article_shared,207,2018-03-08T08:51:23
1002,user-800c,session-a6f52c,signed_up,291,2018-03-08T08:54:50
1003,user-800c,session-a6f52c,article_liked,234,2018-03-08T08:59:41
1004,user-800c,session-a6f52c,article_read,529,2018-03-08T09:03:35
1005,user-800c,session-a6f52c,article_read,483,2018-03-08T09:12:24
1006,user-800c,session-a6f52c,article_read,398,2018-03-08T09:20:27
1007,user-800c,session-a6f52c,article_liked,379,2018-03-08T09:27:05
1008,user-800c,session-a6f52c,article_liked,72,2018-03-08T09:33:24
1009,user-800c,session-a6f52c,article_liked,28,2018-03-08T09:34:36
1010,user-800c,session-a6f52c,article_liked,49,2018-03-08T09:35:04
1011,user-800c,session-a6f52c,article_liked,477,2018-03-08T09:35:53
1012,user-800c,session-a6f52c,article_shared,224,2018-03-08T09:43:50
1013,user-800c,session-a6f52c,article_liked,370,2018-03-08T09:47:34
1014,user-800c,session-a6f52c,article_read,124,2018-03-08T09:53:44
1015,user-800c,session-a6f52c,article_shared,398,2018-03-08T09:55:48
1016,user-800c,session-a6f52c,article_shared,563,2018-03-08T10:02:26
1017,user-800c,session-a6f52c,article_shared,569,2018-03-08T10:11:49
1018,user-800c,session-a6f52c,article_read,533,2018-03-08T10:21:18
1019,user-800c,session-a6f52c,article_liked,228,2018-03-08T10:30:11
1020,user-7b46,session-ce7737,signed_up,480,2018-03-03T13:53:33
1021,user-7b46,session-ce7737,article_liked,33,2018-03-03T14:01:33
1022,user-7b46,session-ce7737,article_liked,126,2018-03-03T14:02:06
1023,user-7b46,session-ce7737,article_read,63,2018-03-03T14:04:12
1024,user-7b46,session-ce7737,article_liked,486,2018-03-03T14:05:15
1025,user-7b46,session-ce7737,article_shared,168,2018-03-03T14:13:21
1026,user-7b46,session-a12a24,article_read,491,2018-03-02T12:58:18
1027,user-7b46,session-a12a24,article_shared,421,2018-03-02T13:06:29
1028,user-7b46,session-a12a24,article_shared,220,2018-03-02T13:13:30
1029,user-7b46,session-a12a24,article_shared,102,2018-03-02T13:17:10
1030,user-7b46,session-a12a24,article_liked,48,2018-03-02T13:18:52
1031,user-7b46,session-a12a24,signed_up,189,2018-03-02T13:19:40
1032,user-7b46,session-a12a24,article_liked,388,2018-03-02T13:22:49
1033,user-7b46,session-a12a24,article_shared,159,2018-03-02T13:29:17
1034,user-7b46,session-a12a24,article_shared,349,2018-03-02T13:31:56
1035,user-7b46,session-a12a24,article_liked,415,2018-03-02T13:37:45
1036,user-7b46,session-10f463,article_shared,344,2018-03-09T18:59:05
1037,user-7b46,session-10f463,article_shared,60,2018-03-09T19:04:49
1038,user-7b46,session-10f463,article_shared,474,2018-03-09T19:05:49
1039,user-7b46,session-10f463,article_liked,468,2018-03-09T19:13:43
1040,user-7b46,session-10f463,article_read,406,2018-03-09T19:21:31
1041,user-7b46,session-10f463,article_shared,39,2018-03-09T19:28:17
1042,user-7b46,session-10f463,article_read,39,2018-03-09T19:28:56
1043,user-7b46,session-10f463,article_read,277,2018-03-09T19:29:35
1044,user-7b46,session-10f463,article_liked,301,2018-03-09T19:34:12
1045,user-7b46,session-10f463,article_liked,111,2018-03-09T19:39:13
1046,user-7b46,session-10f463,article_shared,282,2018-03-09T19:41:04
1047,user-7b46,session-10f463,signed_up,168,2018-03-09T19:45:46
1048,user-7b46,session-10f463,article_read,405,2018-03-09T19:48:34
1049,user-7b46,session-10f463,article_read,355,2018-03-09T19:55:19
1050,user-7b46,session-10f463,article_read,184,2018-03-09T20:01:14
1051,user-7b46,session-10f463,article_shared,204,2018-03-09T20:04:18
1052,user-7b46,session-10f463,article_read,255,2018-03-09T20:07:42
1053,user-7b46,session-10f463,article_liked,9,2018-03-09T20:11:57
1054,user-7b46,session-eb84d9,signed_up,123,2018-03-04T09:27:04
1055,user-7b46,session-eb84d9,article_read,395,2018-03-04T09:29:07
1056,user-7b46,session-eb84d9,article_shared,546,2018-03-04T09:35:42
1057,user-7b46,session-eb84d9,article_shared,579,2018-03-04T09:44:48
1058,user-7b46,session-eb84d9,article_read,168,2018-03-04T09:54:27
1059,user-7b46,session-eb84d9,article_read,228,2018-03-04T09:57:15
1060,user-7b46,session-eb84d9,article_liked,92,2018-03-04T10:01:03
1061,user-7b46,session-eb84d9,article_liked,260,2018-03-04T10:02:35
1062,user-7b46,session-eb84d9,article_shared,442,2018-03-04T10:06:55
1063,user-7b46,session-eb84d9,article_shared,555,2018-03-04T10:14:17
1064,user-7b46,session-eb84d9,article_shared,214,2018-03-04T10:23:32
1065,user-7b46,session-60cce1,article_liked,59,2018-03-02T03:35:44
1066,user-7b46,session-60cce1,article_read,439,2018-03-02T03:36:43
1067,user-7b46,session-60cce1,article_read,403,2018-03-02T03:44:02
1068,user-7b46,session-60cce1,signed_up,249,2018-03-02T03:50:45
1069,user-7b46,session-60cce1,article_liked,278,2018-03-02T03:54:54
1070,user-7b46,session-60cce1,article_liked,325,2018-03-02T03:59:32
1071,user-7b46,session-db1bc4,article_read,124,2018-03-11T05:07:39
1072,user-7b46,session-db1bc4,article_shared,18,2018-03-11T05:09:43
1073,user-7b46,session-db1bc4,article_read,157,2018-03-11T05:10:01
1074,user-7b46,session-db1bc4,article_read,343,2018-03-11T05:12:38
1075,user-7b46,session-db1bc4,article_shared,542,2018-03-11T05:18:21
1076,user-7b46,session-db1bc4,signed_up,404,2018-03-11T05:27:23
1077,user-7b46,session-db1bc4,article_liked,320,2018-03-11T05:34:07
1078,user-7b46,session-db1bc4,article_liked,494,2018-03-11T05:39:27
1079,user-7b46,session-db1bc4,article_liked,328,2018-03-11T05:47:41
1080,user-7b46,session-db1bc4,article_read,89,2018-03-11T05:53:09
1081,user-7b46,session-db1bc4,article_shared,45,2018-03-11T05:54:38
1082,user-7b46,session-db1bc4,article_read,513,2018-03-11T05:55:23
1083,user-7b46,session-db1bc4,article_read,32,2018-03-11T06:03:56
1084,user-7b46,session-db1bc4,article_read,232,2018-03-11T06:04:28
1085,user-7b46,session-db1bc4,article_read,264,2018-03-11T06:08:20
1086,user-7b46,session-bd1550,article_read,449,2018-03-06T20:42:38
1087,user-7b46,session-bd1550,article_shared,371,2018-03-06T20:50:07
1088,user-7b46,session-bd1550,article_read,401,2018-03-06T20:56:18
1089,user-7b46,session-bd1550,signed_up,407,2018-03-06T21:02:59
1090,user-7b46,session-bd1550,article_shared,453,2018-03-06T21:09:46
1091,user-7b46,session-bd1550,article_liked,207,2018-03-06T21:17:19
1092,user-7b46,session-bd1550,article_read,236,2018-03-06T21:20:46
1093,user-7b46,session-bd1550,article_liked,122,2018-03-06T21:24:42
1094,user-7b46,session-1a4a4b,article_liked,62,2018-03-10T07:48:32
1095,user-7b46,session-1a4a4b,article_liked,471,2018-03-10T07:49:34
1096,user-7b46,session-1a4a4b,signed_up,122,2018-03-10T07:57:25
1097,user-7b46,session-1a4a4b,article_shared,414,2018-03-10T07:59:27
1098,user-7b46,session-1a4a4b,article_shared,390,2018-03-10T08:06:21
1099,user-7b46,session-1a4a4b,article_shared,567,2018-03-10T08:12:51
1100,user-7b46,session-1a4a4b,article_shared,548,2018-03-10T08:22:18
1101,user-7b46,session-1a4a4b,article_read,531,2018-03-10T08:31:26
1102,user-7b46,session-1a4a4b,article_shared,315,2018-03-10T08:40:17
1103,user-7b46,session-1a4a4b,article_liked,506,2018-03-10T08:45:32
1104,user-7b46,session-1a4a4b,article_shared,514,2018-03-10T08:53:58
1105,user-7b46,session-1a4a4b,article_shared,405,2018-03-10T09:02:32
1106,user-7b46,session-1a4a4b,article_shared,445,2018-03-10T09:09:17
1107,user-7b46,session-1a4a4b,article_shared,537,2018-03-10T09:16:42
1108,user-7b46,session-1a4a4b,article_read,37,2018-03-10T09:25:39
1109,user-7b46,session-1a4a4b,article_read,249,2018-03-10T09:26:16
1110,user-1d78,session-32907e,signed_up,503,2018-03-02T20:18:40
1111,user-1d78,session-32907e,article_liked,50,2018-03-02T20:27:03
1112,user-1d78,session-32907e,article_liked,504,2018-03-02T20:27:53
1113,user-1d78,session-32907e,article_liked,169,2018-03-02T20:36:17
1114,user-1d78,session-32907e,article_shared,420,2018-03-02T20:39:06
1115,user-1d78,session-32907e,article_liked,444,2018-03-02T20:46:06
1116,user-1d78,session-32907e,article_read,5,2018-03-02T20:53:30
1117,user-1d78,session-32907e,article_shared,86,2018-03-02T20:53:35
1118,user-1d78,session-32907e,article_read,582,2018-03-02T20:55:01
1119,user-1d78,session-32907e,article_read,9,2018-03-02T21:04:43
1120,user-1d78,session-32907e,article_read,348,2018-03-02T21:04:52
1121,user-1d78,session-32907e,article_read,249,2018-03-02T21:10:40
1122,user-1d78,session-32907e,article_liked,552,2018-03-02T21:14:49
1123,user-1d78,session-32907e,article_read,444,2018-03-02T21:24:01
1124,user-1d78,session-32907e,article_liked,525,2018-03-02T21:31:25
1125,user-1d78,session-32907e,article_liked,72,2018-03-02T21:40:10
1126,user-1d78,session-32907e,article_liked,25,2018-03-02T21:41:22
1127,user-1d78,session-32907e,article_read,190,2018-03-02T21:41:47
1128,user-1d78,session-32907e,article_read,197,2018-03-02T21:44:57
1129,user-1d78,session-32907e,article_read,112,2018-03-02T21:48:14
1130,user-1d78,session-32907e,article_read,189,2018-03-02T21:50:06
1131,user-1d78,session-654a8b,article_shared,344,2018-03-05T18:14:47
1132,user-1d78,session-654a8b,signed_up,540,2018-03-05T18:20:31
1133,user-1d78,session-654a8b,article_liked,576,2018-03-05T18:29:31
1134,user-1d78,session-654a8b,article_liked,219,2018-03-05T18:39:07
1135,user-1d78,session-654a8b,article_shared,356,2018-03-05T18:42:46
1136,user-1d78,session-654a8b,article_shared,349,2018-03-05T18:48:42
1137,user-1d78,session-349859,signed_up,55,2018-03-06T11:10:20
1138,user-1d78,session-349859,article_read,300,2018-03-06T11:11:15
1139,user-1d78,session-349859,article_read,93,2018-03-06T11:16:15
1140,user-1d78,session-349859,article_read,352,2018-03-06T11:17:48
1141,user-1d78,session-349859,article_read,320,2018-03-06T11:23:40
1142,user-1d78,session-349859,article_shared,150,2018-03-06T11:29:00
1143,user-1d78,session-349859,article_shared,448,2018-03-06T11:31:30
1144,user-1d78,session-349859,article_liked,291,2018-03-06T11:38:58
1145,user-9d6b,session-9eea3e,signed_up,61,2018-03-02T14:41:22
1146,user-9d6b,session-9eea3e,article_liked,582,2018-03-02T14:42:23
1147,user-9d6b,session-9eea3e,article_shared,15,2018-03-02T14:52:05
1148,user-9d6b,session-9eea3e,article_read,396,2018-03-02T14:52:20
1149,user-9d6b,session-9eea3e,article_shared,193,2018-03-02T14:58:56
1150,user-9d6b,session-9eea3e,article_shared,475,2018-03-02T15:02:09
1151,user-9d6b,session-9eea3e,article_liked,160,2018-03-02T15:10:04
1152,user-9d6b,session-9eea3e,article_liked,342,2018-03-02T15:12:44
1153,user-9d6b,session-4b6335,article_shared,362,2018-03-03T08:47:49
1154,user-9d6b,session-4b6335,article_shared,2,2018-03-03T08:53:51
1155,user-9d6b,session-4b6335,signed_up,282,2018-03-03T08:53:53
1156,user-9d6b,session-4b6335,article_shared,573,2018-03-03T08:58:35
1157,user-9d6b,session-4b6335,article_liked,99,2018-03-03T09:08:08
1158,user-9d6b,session-4b6335,article_liked,136,2018-03-03T09:09:47
1159,user-9d6b,session-4b6335,article_shared,242,2018-03-03T09:12:03
1160,user-9d6b,session-4b6335,article_shared,397,2018-03-03T09:16:05
1161,user-9d6b,session-4b6335,article_read,286,2018-03-03T09:22:42
1162,user-9d6b,session-4b6335,article_read,246,2018-03-03T09:27:28
1163,user-9d6b,session-0c210f,signed_up,227,2018-03-01T19:04:58
1164,user-9d6b,session-0c210f,article_shared,548,2018-03-01T19:08:45
1165,user-9d6b,session-0c210f,article_liked,15,2018-03-01T19:17:53
1166,user-9d6b,session-0c210f,article_liked,258,2018-03-01T19:18:08
1167,user-9d6b,session-0c210f,article_read,69,2018-03-01T19:22:26
1168,user-9d6b,session-0c210f,article_liked,368,2018-03-01T19:23:35
1169,user-9d6b,session-0c210f,article_shared,426,2018-03-01T19:29:43
1170,user-9d6b,session-0c210f,article_read,160,2018-03-01T19:36:49
1171,user-9d6b,session-0c210f,article_shared,477,2018-03-01T19:39:29
1172,user-9d6b,session-0c210f,article_liked,509,2018-03-01T19:47:26
1173,user-9d6b,session-0c210f,article_read,262,2018-03-01T19:55:55
1174,user-9d6b,session-0c210f,article_read,323,2018-03-01T20:00:17
1175,user-9d6b,session-0c210f,article_read,514,2018-03-01T20:05:40
1176,user-9d6b,session-0c210f,article_read,216,2018-03-01T20:14:14
1177,user-9d6b,session-0c210f,article_shared,133,2018-03-01T20:17:50
1178,user-9d6b,session-0c210f,article_read,314,2018-03-01T20:20:03
1179,user-9d6b,session-0c210f,article_liked,85,2018-03-01T20:25:17
1180,user-9d6b,session-0c210f,article_liked,530,2018-03-01T20:26:42
1181,user-9d6b,session-10a935,signed_up,240,2018-03-02T02:53:16
1182,user-9d6b,session-10a935,article_read,166,2018-03-02T02:57:16
1183,user-9d6b,session-10a935,article_read,148,2018-03-02T03:00:02
1184,user-9d6b,session-10a935,article_liked,39,2018-03-02T03:02:30
1185,user-9d6b,session-10a935,article_shared,270,2018-03-02T03:03:09
1186,user-9d6b,session-10a935,article_shared,375,2018-03-02T03:07:39
1187,user-9d6b,session-10a935,article_liked,338,2018-03-02T03:13:54
1188,user-9d6b,session-10a935,article_liked,434,2018-03-02T03:19:32
1189,user-9d6b,session-10a935,article_liked,561,2018-03-02T03:26:46
1190,user-9d6b,session-10a935,article_liked,475,2018-03-02T03:36:07
1191,user-9d6b,session-10a935,article_read,361,2018-03-02T03:44:02
1192,user-9d6b,session-10a935,article_read,104,2018-03-02T03:50:03
1193,user-9d6b,session-10a935,article_liked,327,2018-03-02T03:51:47
1194,user-9d6b,session-10a935,article_liked,363,2018-03-02T03:57:14
1195,user-9d6b,session-10a935,article_liked,44,2018-03-02T04:03:17
1196,user-9d6b,session-10a935,article_read,197,2018-03-02T04:04:01
1197,user-9d6b,session-10a935,article_shared,49,2018-03-02T04:07:18
1198,user-9d6b,session-873e81,article_shared,442,2018-03-11T09:41:33
1199,user-9d6b,session-873e81,article_shared,236,2018-03-11T09:48:55
1200,user-9d6b,session-873e81,article_liked,125,2018-03-11T09:52:51
1201,user-9d6b,session-873e81,article_read,171,2018-03-11T09:54:56
1202,user-9d6b,session-873e81,signed_up,338,2018-03-11T09:57:47
1203,user-9d6b,session-873e81,article_liked,462,2018-03-11T10:03:25
1204,user-9d6b,session-873e81,article_shared,205,2018-03-11T10:11:07
1205,user-9d6b,session-873e81,article_liked,260,2018-03-11T10:14:32
1206,user-9d6b,session-873e81,article_read,483,2018-03-11T10:18:52
1207,user-9d6b,session-873e81,article_liked,326,2018-03-11T10:26:55
1208,user-9d6b,session-873e81,article_read,505,2018-03-11T10:32:21
1209,user-9d6b,session-873e81,article_shared,260,2018-03-11T10:40:46
1210,user-9d6b,session-873e81,article_liked,145,2018-03-11T10:45:06
1211,user-9d6b,session-873e81,article_shared,233,2018-03-11T10:47:31
1212,user-9d6b,session-873e81,article_read,354,2018-03-11T10:51:24
1213,user-9d6b,session-873e81,article_read,523,2018-03-11T10:57:18
1214,user-9d6b,session-873e81,article_liked,149,2018-03-11T11:06:01
1215,user-9d6b,session-873e81,article_shared,8,2018-03-11T11:08:30
1216,user-9d6b,session-c87bad,article_read,80,2018-03-07T09:05:56
1217,user-9d6b,session-c87bad,article_liked,284,2018-03-07T09:07:16
1218,user-9d6b,session-c87bad,signed_up,436,2018-03-07T09:12:00
